Startup_ID,Startup_Name,Industry,Funding_Stage,Funding_Amount_USD,Funding_Date,Country,Investor_Type,Employee_Size,Valuation_USD
5862,Startup_5862,CleanTech,Series A,46188648,2019-06-04,Germany,Accelerator,500+,71790383
5863,Startup_5863,FinTech,Series A,44737202,2025-01-16,UK,Angel,51-200,101668044
5864,Startup_5864,CleanTech,IPO,26114704,2023-01-31,Germany,Accelerator,500+,368465254
5865,Startup_5865,EdTech,IPO,11502548,2016-03-25,Singapore,Private Equity,500+,405296525
5866,Startup_5866,AgriTech,Series C,13501712,2025-04-26,USA,VC,11-50,242864416
5867,Startup_5867,AgriTech,Series B,36838487,2022-10-10,Germany,Corporate,11-50,93448532
5868,Startup_5868,HealthTech,Pre-Seed,38595190,2020-06-14,Germany,Corporate,11-50,388459195
5869,Startup_5869,HealthTech,IPO,24374206,2023-07-06,USA,Accelerator,500+,135731796
5870,Startup_5870,CleanTech,Seed,44517025,2023-02-01,India,Accelerator,500+,375518667
5871,Startup_5871,EdTech,Seed,8245962,2019-08-23,Singapore,VC,51-200,403406050
5872,Startup_5872,HealthTech,Seed,46377240,2023-04-28,Singapore,Corporate,500+,186450321
5873,Startup_5873,AgriTech,IPO,20096724,2020-09-15,Canada,Accelerator,201-500,139473418
5874,Startup_5874,SaaS,IPO,7067206,2019-11-26,Germany,Angel,201-500,235963283
5875,Startup_5875,FinTech,Seed,44337851,2022-09-14,USA,Accelerator,500+,126723398
5876,Startup_5876,FinTech,IPO,44875436,2024-07-25,Canada,Accelerator,201-500,170138537
5877,Startup_5877,EdTech,Pre-Seed,5754576,2023-05-28,Australia,Private Equity,500+,448728786
5878,Startup_5878,CleanTech,Pre-Seed,5936813,2024-06-24,Australia,Angel,11-50,314461964
5879,Startup_5879,HealthTech,Series C,18141180,2021-10-17,UK,Angel,500+,22512685
5880,Startup_5880,SaaS,Series B,46078992,2017-05-18,Australia,VC,11-50,413375470
5881,Startup_5881,FinTech,Pre-Seed,1123666,2025-07-11,Australia,Private Equity,1-10,121956133
5882,Startup_5882,FinTech,Series C,15056485,2024-07-17,India,Angel,201-500,256202054
5883,Startup_5883,AI,Series A,23754519,2018-07-30,Germany,Private Equity,1-10,323157644
5884,Startup_5884,CleanTech,Series B,15901281,2017-03-29,India,Private Equity,201-500,81399535
5885,Startup_5885,AI,Pre-Seed,42434792,2024-10-05,Germany,Corporate,1-10,489814670
5886,Startup_5886,AgriTech,Series A,31777279,2021-03-07,Germany,Angel,500+,461443057
5887,Startup_5887,FinTech,Series C,21930915,2017-09-13,Germany,Corporate,1-10,332727554
5888,Startup_5888,EdTech,Pre-Seed,6066670,2017-03-20,India,Accelerator,201-500,424884303
5889,Startup_5889,E-commerce,Pre-Seed,15633311,2025-08-27,Singapore,Accelerator,51-200,406144312
5890,Startup_5890,E-commerce,IPO,4114833,2023-09-29,UK,Corporate,201-500,435575936
5891,Startup_5891,SaaS,Series A,41055577,2017-06-25,Singapore,Accelerator,51-200,487744023
5892,Startup_5892,FinTech,Pre-Seed,39159830,2021-01-04,USA,Corporate,500+,139551680
5893,Startup_5893,FinTech,Seed,36624778,2016-07-01,USA,VC,201-500,127771890
5894,Startup_5894,AgriTech,IPO,30034562,2025-07-04,Australia,Private Equity,1-10,268424965
5895,Startup_5895,FinTech,IPO,5499971,2025-12-06,Singapore,VC,500+,327784426
5896,Startup_5896,EdTech,Pre-Seed,44149125,2017-02-08,UK,Angel,201-500,317519895
5897,Startup_5897,AI,IPO,43637005,2019-07-23,Australia,VC,500+,3231622
5898,Startup_5898,FinTech,Series B,29453984,2022-05-09,UK,VC,51-200,488803426
5899,Startup_5899,FinTech,Series A,48846040,2019-07-05,Germany,Accelerator,500+,31308187
5900,Startup_5900,AgriTech,Series B,20816728,2022-11-20,Germany,Corporate,1-10,10984965
5901,Startup_5901,CleanTech,Series C,2570983,2017-06-28,USA,Angel,201-500,257237984
5902,Startup_5902,HealthTech,Series B,23240310,2016-06-13,Germany,Accelerator,51-200,193755207
5903,Startup_5903,CleanTech,Seed,35415578,2017-08-23,Australia,Angel,500+,24226488
5904,Startup_5904,AgriTech,IPO,22858455,2018-10-30,Germany,Private Equity,11-50,417366232
5905,Startup_5905,CleanTech,IPO,36634600,2023-01-24,UK,Corporate,51-200,225331263
5906,Startup_5906,AgriTech,Seed,36837009,2024-01-26,India,Accelerator,51-200,154892237
5907,Startup_5907,EdTech,IPO,21750873,2018-02-15,Singapore,VC,1-10,490871843
5908,Startup_5908,SaaS,Series B,35117252,2021-05-27,Canada,Private Equity,1-10,29576982
5909,Startup_5909,FinTech,Series C,14536679,2021-03-20,Canada,VC,500+,3775798
5910,Startup_5910,AgriTech,Pre-Seed,32381759,2016-02-20,Germany,Angel,11-50,371211503
5911,Startup_5911,AgriTech,Seed,40745378,2019-09-09,Germany,Private Equity,51-200,162844650
5912,Startup_5912,HealthTech,Series B,15712494,2023-11-25,Singapore,Accelerator,500+,47442229
5913,Startup_5913,AgriTech,Series B,26681050,2017-10-26,Canada,VC,11-50,192526342
5914,Startup_5914,E-commerce,Series B,41761237,2024-08-04,UK,VC,500+,148939549
5915,Startup_5915,SaaS,Pre-Seed,6187157,2017-05-04,Canada,Angel,51-200,366102464
5916,Startup_5916,FinTech,Series A,49217007,2024-07-24,Canada,Angel,500+,156963016
5917,Startup_5917,FinTech,IPO,47597942,2018-07-12,Australia,Corporate,1-10,32034141
5918,Startup_5918,HealthTech,IPO,33238015,2023-02-16,Canada,Corporate,1-10,228572828
5919,Startup_5919,EdTech,Series C,15572316,2023-10-27,Germany,Angel,201-500,121183813
5920,Startup_5920,FinTech,Series A,35061898,2016-02-18,Australia,Corporate,11-50,50593879
5921,Startup_5921,E-commerce,IPO,17760146,2019-04-14,Germany,VC,51-200,80898270
5922,Startup_5922,FinTech,Series C,36691719,2024-03-29,Singapore,Angel,11-50,290457964
5923,Startup_5923,E-commerce,Series C,34959943,2024-05-11,Canada,Private Equity,1-10,470995956
5924,Startup_5924,SaaS,Series B,22597639,2024-10-13,Germany,Angel,51-200,484612971
5925,Startup_5925,SaaS,Seed,11553525,2020-06-18,Singapore,Accelerator,201-500,302249558
5926,Startup_5926,AI,Series B,23076168,2021-10-04,Canada,Accelerator,1-10,173095762
5927,Startup_5927,AI,Pre-Seed,13424288,2023-06-20,UK,Angel,1-10,163991545
5928,Startup_5928,E-commerce,IPO,44521234,2022-01-15,Germany,Private Equity,11-50,464967312
5929,Startup_5929,EdTech,Series C,15546993,2020-06-11,India,Angel,500+,46641814
5930,Startup_5930,FinTech,Seed,21819797,2018-06-26,Singapore,Private Equity,11-50,115755668
5931,Startup_5931,AgriTech,IPO,41820729,2017-06-14,Germany,VC,1-10,410780128
5932,Startup_5932,FinTech,Series C,17288538,2025-04-24,UK,VC,11-50,97214216
5933,Startup_5933,AI,Series C,37105343,2017-05-26,UK,Private Equity,500+,108138456
5934,Startup_5934,CleanTech,Series B,20439146,2021-03-10,Germany,Corporate,201-500,342552309
5935,Startup_5935,AgriTech,Seed,48501375,2020-08-21,USA,VC,51-200,409767482
5936,Startup_5936,E-commerce,Seed,36987239,2020-04-19,Singapore,Accelerator,1-10,415077464
5937,Startup_5937,AgriTech,IPO,19005802,2020-02-29,Canada,Angel,11-50,236627542
5938,Startup_5938,CleanTech,Series C,7601029,2018-03-01,Canada,Corporate,1-10,447175807
5939,Startup_5939,FinTech,Seed,5250148,2025-08-07,UK,Accelerator,51-200,304516071
5940,Startup_5940,FinTech,Seed,7819530,2019-10-11,Germany,Angel,11-50,417874842
5941,Startup_5941,EdTech,IPO,43093698,2021-06-02,USA,Accelerator,201-500,147275905
5942,Startup_5942,HealthTech,Series B,42440945,2025-12-09,Singapore,Corporate,51-200,101544433
5943,Startup_5943,AgriTech,Series A,44428743,2019-02-17,India,Private Equity,500+,8639139
5944,Startup_5944,AI,Pre-Seed,12187696,2023-09-06,Canada,Angel,500+,144299488
5945,Startup_5945,CleanTech,Series A,5250441,2022-11-02,Australia,Accelerator,1-10,181498711
5946,Startup_5946,CleanTech,Seed,24232959,2021-07-05,Singapore,Accelerator,500+,156722516
5947,Startup_5947,CleanTech,Series C,34112901,2020-07-21,Singapore,Corporate,11-50,455454667
5948,Startup_5948,AI,Pre-Seed,3985377,2017-12-05,USA,Corporate,500+,47499439
5949,Startup_5949,HealthTech,Pre-Seed,45612626,2020-03-28,Singapore,Corporate,201-500,389263613
5950,Startup_5950,FinTech,Series C,47016130,2019-08-07,Canada,Private Equity,11-50,32390582
5951,Startup_5951,EdTech,Pre-Seed,36002298,2018-01-02,Germany,VC,1-10,477278782
5952,Startup_5952,EdTech,Series C,12115658,2018-08-04,Canada,Accelerator,1-10,427932475
5953,Startup_5953,AI,Pre-Seed,2163415,2025-02-11,India,Private Equity,500+,171695279
5954,Startup_5954,EdTech,IPO,24372632,2016-04-08,Germany,Accelerator,500+,414767816
5955,Startup_5955,CleanTech,IPO,15232638,2018-04-20,UK,Private Equity,1-10,457208104
5956,Startup_5956,SaaS,Series A,24242596,2019-12-09,USA,Angel,11-50,290532257
5957,Startup_5957,HealthTech,Pre-Seed,47656061,2016-12-27,Canada,VC,51-200,435231757
5958,Startup_5958,FinTech,Series B,9213907,2024-07-06,Germany,Accelerator,1-10,474577098
5959,Startup_5959,SaaS,Series C,1380295,2018-06-09,Singapore,Corporate,201-500,303364833
5960,Startup_5960,HealthTech,Pre-Seed,31322071,2023-01-12,Germany,VC,11-50,415645183
5961,Startup_5961,E-commerce,IPO,13336003,2024-08-08,Canada,Accelerator,51-200,86283119
5962,Startup_5962,AgriTech,IPO,17636748,2020-07-26,UK,Angel,51-200,144277396
5963,Startup_5963,AI,Series C,33602417,2025-01-02,Canada,Accelerator,11-50,87647122
5964,Startup_5964,CleanTech,Series B,9996319,2019-07-16,UK,Accelerator,1-10,454680812
5965,Startup_5965,EdTech,Pre-Seed,40086297,2020-09-04,Singapore,Accelerator,51-200,474240592
5966,Startup_5966,E-commerce,Pre-Seed,16550385,2023-08-01,Canada,VC,201-500,315079034
5967,Startup_5967,EdTech,Series B,47810905,2024-02-03,Germany,Accelerator,11-50,238011420
5968,Startup_5968,SaaS,Series B,16838573,2024-12-10,India,Corporate,500+,345977726
5969,Startup_5969,FinTech,Series B,36161773,2025-01-09,India,Private Equity,1-10,480237056
5970,Startup_5970,FinTech,IPO,8131816,2021-11-21,Singapore,Corporate,11-50,128237362
5971,Startup_5971,FinTech,Series C,24762574,2018-11-01,Australia,Angel,201-500,448238607
5972,Startup_5972,CleanTech,Series B,37642504,2019-09-21,Australia,VC,51-200,108644312
5973,Startup_5973,EdTech,Series C,27892413,2016-11-11,Germany,Private Equity,1-10,157926636
5974,Startup_5974,E-commerce,Series A,1104142,2020-05-09,India,VC,1-10,265889755
5975,Startup_5975,FinTech,Pre-Seed,17655224,2025-02-06,Singapore,VC,11-50,430780466
5976,Startup_5976,E-commerce,Pre-Seed,22909846,2022-02-16,UK,Accelerator,11-50,210800130
5977,Startup_5977,EdTech,Seed,45470462,2016-10-21,Germany,Corporate,201-500,122057922
5978,Startup_5978,CleanTech,Series A,23507875,2021-12-17,Australia,Private Equity,500+,426170141
5979,Startup_5979,SaaS,Series B,18451488,2019-06-02,UK,Accelerator,11-50,33404480
5980,Startup_5980,CleanTech,Series B,11309118,2019-04-22,Germany,Private Equity,11-50,5890530
5981,Startup_5981,E-commerce,IPO,6682749,2022-06-27,UK,Corporate,11-50,366602383
5982,Startup_5982,CleanTech,Series A,39095401,2022-05-31,UK,Accelerator,201-500,32991860
5983,Startup_5983,CleanTech,Series B,13126897,2021-08-23,India,Private Equity,51-200,223893895
5984,Startup_5984,SaaS,Seed,3571799,2024-09-13,Germany,Accelerator,500+,41385206
5985,Startup_5985,EdTech,Series C,35920006,2022-01-16,Canada,VC,201-500,448103887
5986,Startup_5986,EdTech,Pre-Seed,5054122,2018-11-16,India,Angel,11-50,259021147
5987,Startup_5987,AI,Series A,26585817,2019-12-16,UK,Private Equity,51-200,209227404
5988,Startup_5988,CleanTech,Pre-Seed,26901000,2020-10-10,UK,Corporate,11-50,332055530
5989,Startup_5989,EdTech,Series C,28140993,2023-07-28,Australia,Private Equity,201-500,354253283
5990,Startup_5990,EdTech,Series A,16170910,2016-06-24,Canada,Angel,1-10,129841763
5991,Startup_5991,HealthTech,Series C,36461236,2020-04-12,Australia,Private Equity,11-50,140180014
5992,Startup_5992,FinTech,Series B,30466213,2023-10-20,Canada,Private Equity,51-200,287281659
5993,Startup_5993,AI,Series B,33299068,2021-10-17,UK,Private Equity,500+,396560003
5994,Startup_5994,AgriTech,Series B,4486529,2024-07-22,Canada,Corporate,1-10,131764967
5995,Startup_5995,AI,Series C,3010191,2022-06-15,USA,Angel,11-50,92711287
5996,Startup_5996,AI,Series C,49557422,2024-12-09,Australia,Angel,11-50,57898753
5997,Startup_5997,AgriTech,Series C,26998524,2016-10-21,Australia,Corporate,51-200,332323758
5998,Startup_5998,HealthTech,Pre-Seed,21229742,2019-02-06,India,Private Equity,1-10,30516278
5999,Startup_5999,CleanTech,Series C,33859549,2025-07-17,Germany,Private Equity,1-10,191179867
6000,Startup_6000,SaaS,Series B,41007769,2024-05-10,Australia,Angel,1-10,211266298
6001,Startup_6001,EdTech,Seed,37637677,2025-02-10,Canada,Private Equity,11-50,309103917
6002,Startup_6002,FinTech,Series C,49638067,2022-01-03,Canada,VC,1-10,478285467
6003,Startup_6003,E-commerce,Seed,7729086,2020-12-07,USA,Private Equity,11-50,287810721
6004,Startup_6004,CleanTech,Series B,45173175,2025-07-14,Germany,Private Equity,11-50,209253916
6005,Startup_6005,AgriTech,Series C,30243166,2025-11-10,USA,Accelerator,1-10,65798786
6006,Startup_6006,SaaS,Pre-Seed,12215901,2023-01-13,Germany,Angel,201-500,361009866
6007,Startup_6007,CleanTech,Pre-Seed,11794926,2019-10-16,Australia,Angel,500+,450713318
6008,Startup_6008,AgriTech,Seed,24132970,2020-04-08,Australia,VC,500+,190153519
6009,Startup_6009,EdTech,IPO,1537444,2022-04-17,India,VC,201-500,150748149
6010,Startup_6010,HealthTech,Pre-Seed,37415768,2019-12-03,Canada,VC,1-10,432773525
6011,Startup_6011,CleanTech,Pre-Seed,16141362,2019-05-30,India,Angel,11-50,137556411
6012,Startup_6012,AgriTech,Pre-Seed,8268809,2017-11-30,Germany,Accelerator,51-200,160769599
6013,Startup_6013,EdTech,Series B,11726238,2021-09-13,Canada,Accelerator,201-500,199915893
6014,Startup_6014,EdTech,Pre-Seed,28684327,2023-10-19,Australia,Corporate,500+,200763146
6015,Startup_6015,HealthTech,Series A,35015936,2019-10-29,USA,Angel,500+,167051297
6016,Startup_6016,AI,Series C,15904136,2023-12-22,Australia,Corporate,11-50,428712039
6017,Startup_6017,CleanTech,Pre-Seed,45014495,2017-09-12,Australia,Private Equity,500+,419166630
6018,Startup_6018,CleanTech,IPO,36978330,2024-06-03,UK,VC,500+,4952005
6019,Startup_6019,AI,IPO,2554696,2022-07-13,USA,Corporate,11-50,420372303
6020,Startup_6020,FinTech,Pre-Seed,39253207,2016-03-27,UK,Corporate,1-10,450246260
6021,Startup_6021,FinTech,Pre-Seed,39392658,2016-02-18,USA,Angel,500+,39089309
6022,Startup_6022,AI,Series A,41332834,2025-10-11,Germany,VC,1-10,320555906
6023,Startup_6023,SaaS,Pre-Seed,13910333,2024-11-15,India,VC,51-200,285602033
6024,Startup_6024,E-commerce,Pre-Seed,37753106,2022-08-06,UK,Accelerator,1-10,311091176
6025,Startup_6025,EdTech,Series C,6057203,2016-04-05,Germany,Corporate,11-50,134849424
6026,Startup_6026,E-commerce,IPO,37837608,2019-02-12,India,Accelerator,11-50,147198625
6027,Startup_6027,EdTech,Series A,5112819,2017-02-06,India,Corporate,11-50,147315610
6028,Startup_6028,AI,IPO,4791898,2023-06-24,Canada,Angel,500+,81620681
6029,Startup_6029,FinTech,Series A,32977282,2024-03-20,Australia,Angel,201-500,484187209
6030,Startup_6030,SaaS,IPO,1913247,2017-10-08,Canada,Private Equity,500+,328951536
6031,Startup_6031,FinTech,Pre-Seed,30027782,2025-03-17,Australia,Corporate,1-10,47394951
6032,Startup_6032,E-commerce,IPO,21384032,2020-02-08,Canada,Corporate,51-200,135563827
6033,Startup_6033,FinTech,IPO,48782605,2023-12-31,UK,VC,51-200,45533093
6034,Startup_6034,AI,Series A,39072761,2023-05-29,UK,VC,51-200,74980394
6035,Startup_6035,SaaS,Seed,21160039,2018-06-28,Australia,Accelerator,51-200,211698020
6036,Startup_6036,E-commerce,Series A,44569312,2020-01-27,India,Private Equity,201-500,59724695
6037,Startup_6037,SaaS,Series A,6492799,2024-07-18,UK,Angel,51-200,218856425
6038,Startup_6038,CleanTech,Series A,48743587,2021-10-07,India,Corporate,500+,16148086
6039,Startup_6039,EdTech,Series B,48272933,2023-06-30,Germany,Accelerator,51-200,236524160
6040,Startup_6040,FinTech,Series B,24810005,2022-11-27,USA,Private Equity,11-50,144873927
6041,Startup_6041,SaaS,Series B,39588182,2023-09-26,India,VC,1-10,57638431
6042,Startup_6042,HealthTech,Series A,46934749,2018-03-09,India,Private Equity,500+,250493123
6043,Startup_6043,CleanTech,Seed,30037850,2020-02-03,Germany,Accelerator,201-500,28725510
6044,Startup_6044,FinTech,Series A,2859355,2016-04-04,Australia,Angel,500+,9777746
6045,Startup_6045,EdTech,Pre-Seed,27601341,2021-10-05,Canada,VC,11-50,280977870
6046,Startup_6046,SaaS,Seed,44348372,2017-12-14,Singapore,VC,51-200,232529665
6047,Startup_6047,E-commerce,Series B,16760532,2025-09-12,Australia,Angel,51-200,365517616
6048,Startup_6048,EdTech,IPO,3550671,2016-05-06,Canada,VC,201-500,283959737
6049,Startup_6049,HealthTech,IPO,2203619,2022-06-09,Canada,Accelerator,1-10,63573588
6050,Startup_6050,SaaS,Series C,22929797,2023-04-10,Australia,VC,51-200,290459422
6051,Startup_6051,AgriTech,Seed,25024265,2019-12-25,Australia,Corporate,201-500,300174287
6052,Startup_6052,AgriTech,Series B,12675998,2023-04-28,India,Private Equity,51-200,75880890
6053,Startup_6053,AI,Seed,4093097,2016-07-26,India,Accelerator,500+,210499021
6054,Startup_6054,FinTech,Seed,33166768,2021-07-26,UK,Angel,201-500,174530786
6055,Startup_6055,E-commerce,IPO,30459342,2022-01-09,UK,Accelerator,201-500,134118426
6056,Startup_6056,AI,Series A,19915117,2025-08-29,USA,Corporate,201-500,437052210
6057,Startup_6057,SaaS,Pre-Seed,47044455,2021-01-17,USA,VC,51-200,350071271
6058,Startup_6058,AgriTech,Series C,13875494,2024-12-02,Singapore,VC,201-500,184886000
6059,Startup_6059,AgriTech,Series B,30263320,2024-04-07,Australia,Accelerator,500+,119420316
6060,Startup_6060,AgriTech,Seed,35748818,2019-12-08,UK,VC,1-10,259454176
6061,Startup_6061,SaaS,Series C,45461961,2021-01-11,Australia,VC,1-10,206463206
6062,Startup_6062,AgriTech,Seed,9142015,2025-11-01,India,Corporate,11-50,328059075
6063,Startup_6063,EdTech,IPO,8410085,2023-05-23,Germany,Angel,500+,8795874
6064,Startup_6064,CleanTech,Pre-Seed,22210909,2022-10-24,UK,Private Equity,500+,490517746
6065,Startup_6065,SaaS,IPO,22393729,2018-01-05,India,Accelerator,201-500,218003785
6066,Startup_6066,E-commerce,Series C,14490911,2023-09-11,Australia,Angel,11-50,374373498
6067,Startup_6067,CleanTech,Series B,46293055,2025-07-29,UK,Private Equity,500+,260889857
6068,Startup_6068,AI,Seed,12003633,2018-06-19,Canada,Angel,500+,238615012
6069,Startup_6069,E-commerce,Pre-Seed,12231385,2020-02-14,UK,Accelerator,500+,349576272
6070,Startup_6070,CleanTech,IPO,5874472,2023-10-16,Australia,Corporate,51-200,265590212
6071,Startup_6071,HealthTech,Series C,11468906,2021-03-28,Australia,Corporate,500+,404544921
6072,Startup_6072,AgriTech,IPO,22852766,2018-11-10,Singapore,Corporate,51-200,18770893
6073,Startup_6073,HealthTech,Seed,11921583,2018-06-22,Australia,Angel,500+,123916759
6074,Startup_6074,FinTech,Seed,2395286,2022-02-19,Canada,Accelerator,1-10,92742678
6075,Startup_6075,FinTech,Series B,33723210,2023-11-13,India,VC,51-200,173115614
6076,Startup_6076,CleanTech,Pre-Seed,27199303,2020-12-12,Canada,VC,51-200,277318381
6077,Startup_6077,HealthTech,Series A,26279730,2021-11-24,UK,Corporate,201-500,351364797
6078,Startup_6078,SaaS,IPO,26674080,2021-06-24,Canada,Angel,500+,249940991
6079,Startup_6079,E-commerce,Seed,18008998,2021-12-31,Singapore,VC,11-50,133525914
6080,Startup_6080,HealthTech,Series C,7514711,2021-02-12,Germany,Angel,11-50,130742750
6081,Startup_6081,FinTech,IPO,6915153,2016-08-09,Canada,Accelerator,11-50,24517394
6082,Startup_6082,HealthTech,Series B,23344942,2020-06-22,Australia,Corporate,11-50,370333196
6083,Startup_6083,SaaS,Series B,16827400,2018-12-25,Singapore,Private Equity,1-10,146637803
6084,Startup_6084,HealthTech,Seed,14443208,2024-09-28,Canada,Corporate,11-50,485407896
6085,Startup_6085,E-commerce,Seed,4054959,2019-06-09,USA,Private Equity,201-500,187998586
6086,Startup_6086,AI,Seed,8426924,2020-06-03,Germany,VC,11-50,180372281
6087,Startup_6087,SaaS,Series A,31563090,2019-08-01,India,Private Equity,201-500,227393167
6088,Startup_6088,FinTech,Seed,22673111,2018-10-05,Australia,Angel,51-200,222352764
6089,Startup_6089,E-commerce,IPO,28561674,2019-10-11,Singapore,Private Equity,500+,127350966
6090,Startup_6090,HealthTech,IPO,47225169,2016-05-20,Canada,VC,11-50,48420880
6091,Startup_6091,HealthTech,Pre-Seed,23020334,2017-07-30,Germany,VC,201-500,497818997
6092,Startup_6092,AI,Series C,37214989,2019-05-22,India,Corporate,201-500,146806067
